"Time","afname","injectie","batterij","voertuig","prijs"
"Sun May 28 10:12:00 CEST 2023","0.0315","0.0","0.28266668","60.0","0.0"
"Sun May 28 10:17:00 CEST 2023","0.0","0.03","0.25116667","60.0","0.0"
"Sun May 28 10:22:00 CEST 2023","0.0315","0.0","0.30016667","60.0","0.0"
"Sun May 28 10:28:00 CEST 2023","0.0","0.072916664","0.3835","60.0","0.0"
"Sun May 28 10:33:00 CEST 2023","0.0","0.07691666","0.46683335","60.0","0.0"
"Sun May 28 10:38:00 CEST 2023","0.0","0.08291667","0.55016667","60.0","0.0"
"Sun May 28 10:43:00 CEST 2023","0.0","0.07908333","0.6335","60.0","0.0"
"Sun May 28 10:48:00 CEST 2023","0.0","0.08508333","0.7168333","60.0","0.0"
"Sun May 28 10:53:00 CEST 2023","0.0","0.076083325","0.8001666","60.0","0.0"
"Sun May 28 10:58:00 CEST 2023","0.0","0.09091667","0.8834999","60.0","0.0"
"Sun May 28 11:03:00 CEST 2023","0.0","0.09391666","0.96683323","60.0","-6.83"
"Sun May 28 11:08:00 CEST 2023","0.0","0.09791667","1.0501666","60.0","-6.83"
"Sun May 28 11:13:00 CEST 2023","0.0","0.103083335","1.1335","60.0","-6.83"
"Sun May 28 11:18:00 CEST 2023","0.0","0.110083334","1.2168334","60.0","-6.83"
"Sun May 28 11:23:00 CEST 2023","0.0","0.113083325","1.3001667","60.0","-6.83"
"Sun May 28 11:28:00 CEST 2023","0.0","0.11316667","1.3835001","60.0","-6.83"
"Sun May 28 11:33:00 CEST 2023","0.0","0.11016666","1.4668335","60.0","-6.83"
"Sun May 28 11:38:00 CEST 2023","0.0","0.15016666","1.5501668","60.0","-6.83"
"Sun May 28 11:43:00 CEST 2023","0.0","0.17483333","1.6335002","60.0","-6.83"
"Sun May 28 11:48:00 CEST 2023","0.0","0.18483332","1.7168336","60.0","-6.83"
"Sun May 28 11:53:00 CEST 2023","0.0","0.19883332","1.800167","60.0","-6.83"
"Sun May 28 11:58:00 CEST 2023","0.0","0.13108334","1.8835003","60.0","-6.83"
"Sun May 28 12:04:00 CEST 2023","0.0","0.13608333","1.9668337","60.0","14.87"
"Sun May 28 12:09:00 CEST 2023","0.0","0.14508334","2.050167","60.0","14.87"
"Sun May 28 12:14:00 CEST 2023","0.0","0.13566667","2.1335003","60.0","14.87"
"Sun May 28 12:19:00 CEST 2023","0.0","0.12766665","2.2168336","60.0","14.87"
"Sun May 28 12:24:00 CEST 2023","0.0","0.09866666","2.3001668","60.0","14.87"
"Sun May 28 12:29:00 CEST 2023","0.0","0.09166666","2.3835","60.0","14.87"
"Sun May 28 12:34:00 CEST 2023","0.0","0.11466666","2.4668334","60.0","14.87"
"Sun May 28 12:39:00 CEST 2023","0.0","0.107666664","2.5501666","60.0","14.87"
"Sun May 28 12:44:00 CEST 2023","0.0","0.122666664","2.6334999","60.0","14.87"
"Sun May 28 12:49:00 CEST 2023","0.0","0.12966666","2.716833","60.0","14.87"
"Sun May 28 12:54:00 CEST 2023","0.0","0.12966666","2.8001664","60.0","14.87"
"Sun May 28 12:59:00 CEST 2023","0.0","0.13266668","2.8834996","60.0","14.87"
"Sun May 28 13:04:00 CEST 2023","0.0","0.13066667","2.9668329","60.0","-42.0"
"Sun May 28 13:09:00 CEST 2023","0.0","0.13266668","3.0501661","60.0","-42.0"
"Sun May 28 13:14:00 CEST 2023","0.0","0.12366667","3.1334994","60.0","-42.0"
"Sun May 28 13:19:00 CEST 2023","0.0","0.11666667","3.2168326","60.0","-42.0"
"Sun May 28 13:24:00 CEST 2023","0.0","0.10166667","3.300166","60.0","-42.0"
"Sun May 28 13:30:00 CEST 2023","0.0","0.09966666","3.3834991","60.0","-42.0"
"Sun May 28 13:35:00 CEST 2023","0.0","0.11366666","3.4668324","60.0","-42.0"
"Sun May 28 13:40:00 CEST 2023","0.0","0.10466666","3.5501657","60.0","-42.0"
"Sun May 28 13:45:00 CEST 2023","0.0","0.11266666","3.633499","60.0","-42.0"
"Sun May 28 13:50:00 CEST 2023","0.0","0.12366667","3.7168322","60.0","-42.0"
"Sun May 28 13:55:00 CEST 2023","0.0","0.12566668","3.8001654","60.0","-42.0"
"Sun May 28 14:00:00 CEST 2023","0.0","0.12366667","3.8834987","60.0","-22.74"
"Sun May 28 14:05:00 CEST 2023","0.0","0.12166666","3.966832","60.0","-22.74"
"Sun May 28 14:10:00 CEST 2023","0.0","0.14983183","4.0","60.0","-22.74"
"Sun May 28 14:15:00 CEST 2023","0.0","0.202","4.0","60.0","-22.74"
"Sun May 28 14:20:00 CEST 2023","0.0","0.206","4.0","60.0","-22.74"
"Sun May 28 14:25:00 CEST 2023","0.0","0.206","4.0","60.0","-22.74"
"Sun May 28 14:30:00 CEST 2023","0.0","0.202","4.0","60.0","-22.74"
"Sun May 28 14:36:00 CEST 2023","0.0","0.204","4.0","60.0","-22.74"
"Sun May 28 14:41:00 CEST 2023","0.0","0.204","4.0","60.0","-22.74"
"Sun May 28 14:46:00 CEST 2023","0.0","0.201","4.0","60.0","-22.74"
"Sun May 28 14:51:00 CEST 2023","0.0","0.204","4.0","60.0","-22.74"
"Sun May 28 14:56:00 CEST 2023","0.0","0.188","4.0","60.0","-22.74"
"Sun May 28 15:01:00 CEST 2023","0.0","0.194","4.0","60.0","-50.0"
"Sun May 28 15:06:00 CEST 2023","0.0","0.193","4.0","60.0","-50.0"
"Sun May 28 15:11:00 CEST 2023","0.0","0.19","4.0","60.0","-50.0"
"Sun May 28 15:16:00 CEST 2023","0.0","0.181","4.0","60.0","-50.0"
"Sun May 28 15:21:00 CEST 2023","0.0","0.162","4.0","60.0","-50.0"
"Sun May 28 15:26:00 CEST 2023","0.0","0.157","4.0","60.0","-50.0"
"Sun May 28 15:31:00 CEST 2023","0.0","0.176","4.0","60.0","-50.0"
"Sun May 28 15:36:00 CEST 2023","0.0","0.163","4.0","60.0","-50.0"
"Sun May 28 15:42:00 CEST 2023","0.0","0.146","4.0","60.0","-50.0"
"Sun May 28 15:47:00 CEST 2023","0.0","0.128","4.0","60.0","-50.0"
"Sun May 28 15:52:00 CEST 2023","0.0","0.181","4.0","60.0","-50.0"
"Sun May 28 15:57:00 CEST 2023","0.0","0.196","4.0","60.0","-50.0"
"Sun May 28 16:02:00 CEST 2023","0.0","0.191","4.0","60.0","-15.18"
"Sun May 28 16:07:00 CEST 2023","0.0","0.182","4.0","60.0","-15.18"
"Sun May 28 16:12:00 CEST 2023","0.0","0.174","4.0","60.0","-15.18"
"Sun May 28 16:17:00 CEST 2023","0.0","0.162","4.0","60.0","-15.18"
"Sun May 28 16:22:00 CEST 2023","0.0","0.143","4.0","60.0","-15.18"
"Sun May 28 16:27:00 CEST 2023","0.0","0.162","4.0","60.0","-15.18"
"Sun May 28 16:32:00 CEST 2023","0.0","0.142","4.0","60.0","-15.18"
"Sun May 28 16:37:00 CEST 2023","0.0","0.124","4.0","60.0","-15.18"
"Sun May 28 16:42:00 CEST 2023","0.0","0.074","4.0","60.0","-15.18"
"Sun May 28 16:47:00 CEST 2023","0.0","0.04","3.9869168","60.0","-15.18"
"Sun May 28 16:52:00 CEST 2023","0.013083333","0.029916763","4.0","60.0","-15.18"
"Sun May 28 16:57:00 CEST 2023","0.0","0.043","3.9869168","60.0","-15.18"
"Sun May 28 17:02:00 CEST 2023","0.0","0.027916908","4.0","60.0","-0.06"
"Sun May 28 17:07:00 CEST 2023","0.0","0.038","4.0","60.0","-0.06"
"Sun May 28 17:13:00 CEST 2023","0.0","0.052","4.0","60.0","-0.06"
"Sun May 28 17:18:00 CEST 2023","0.0","0.054","4.0","60.0","-0.06"
"Sun May 28 17:23:00 CEST 2023","0.0","0.008","4.0","60.0","-0.06"
"Sun May 28 17:28:00 CEST 2023","0.0","0.001","4.0","60.0","-0.06"
"Sun May 28 17:33:00 CEST 2023","0.0","0.001","3.9926667","60.0","-0.06"
"Sun May 28 17:38:00 CEST 2023","0.0","0.0","3.9833333","60.0","-0.06"
"Sun May 28 17:43:00 CEST 2023","0.0","0.001","3.971","60.0","-0.06"
"Sun May 28 17:48:00 CEST 2023","0.0","0.001","3.9100833","60.0","-0.06"
"Sun May 28 17:53:00 CEST 2023","0.0","0.0","3.8521667","60.0","-0.06"
"Sun May 28 17:58:00 CEST 2023","0.0","0.003","3.78925","60.0","-0.06"
"Sun May 28 18:03:00 CEST 2023","0.0","0.0","3.7854998","50.0","50.0"
"Sun May 28 18:08:00 CEST 2023","0.0","0.0","3.7817497","50.0","50.0"
"Sun May 28 18:14:00 CEST 2023","0.0","0.0","3.6999998","50.0","50.0"
"Sun May 28 18:19:00 CEST 2023","0.0","0.002","3.6899998","50.0","50.0"
"Sun May 28 18:24:00 CEST 2023","0.0","0.0","3.689","50.0","50.0"
"Sun May 28 18:29:00 CEST 2023","0.0","0.0","3.688","50.0","50.0"
"Sun May 28 18:34:00 CEST 2023","0.0","0.003","3.6746666","50.0","50.0"
"Sun May 28 18:39:00 CEST 2023","0.0","0.0","3.6653333","50.0","50.0"
"Sun May 28 18:44:00 CEST 2023","0.0","0.0","3.658","50.0","50.0"
"Sun May 28 18:49:00 CEST 2023","0.0","0.0","3.661","50.0","50.0"
"Sun May 28 18:54:00 CEST 2023","0.0","0.0","3.659","50.0","50.0"
"Sun May 28 18:59:00 CEST 2023","0.0","0.0","3.659","50.0","50.0"
"Sun May 28 19:04:00 CEST 2023","0.0","0.0","3.64975","50.0","72.9"
"Sun May 28 19:09:00 CEST 2023","0.0","0.0","3.6415","50.0","72.9"
"Sun May 28 19:14:00 CEST 2023","0.0","0.0","3.63325","50.0","72.9"
"Sun May 28 19:19:00 CEST 2023","0.0","0.0","3.6223333","50.0","72.9"
"Sun May 28 19:25:00 CEST 2023","0.0","0.0","3.6114166","50.0","72.9"
"Sun May 28 19:30:00 CEST 2023","0.0","0.0","3.5995","50.0","72.9"
"Sun May 28 19:35:00 CEST 2023","0.0","0.0","3.58825","50.0","72.9"
"Sun May 28 19:40:00 CEST 2023","0.0","0.0","3.577","50.0","72.9"
"Sun May 28 19:45:00 CEST 2023","0.0","0.003","3.55875","50.0","72.9"
"Sun May 28 19:50:00 CEST 2023","0.0","0.0","3.5229166","50.0","72.9"
"Sun May 28 19:55:00 CEST 2023","0.0","0.003","3.4830832","50.0","72.9"
"Sun May 28 20:00:00 CEST 2023","0.0","0.0","3.44725","50.0","80.7"
"Sun May 28 20:05:00 CEST 2023","0.0","0.0","3.4405832","50.0","80.7"
"Sun May 28 20:10:00 CEST 2023","0.0","0.0","3.4329166","50.0","80.7"
"Sun May 28 20:15:00 CEST 2023","0.0","0.0","3.42625","50.0","80.7"
"Sun May 28 20:20:00 CEST 2023","0.0","0.002","3.40675","50.0","80.7"
"Sun May 28 20:25:00 CEST 2023","0.0","0.0","3.39325","50.0","80.7"
"Sun May 28 20:30:00 CEST 2023","0.0","0.0","3.37975","50.0","80.7"
"Sun May 28 20:35:00 CEST 2023","0.0","0.0","3.37175","50.0","80.7"
"Sun May 28 20:41:00 CEST 2023","0.0","0.0","3.3637502","50.0","80.7"
"Sun May 28 20:46:00 CEST 2023","0.0","0.0","3.3557503","50.0","80.7"
"Sun May 28 20:51:00 CEST 2023","0.0","0.0","3.345417","50.0","80.7"
"Sun May 28 20:56:00 CEST 2023","0.0","0.0","3.3350837","50.0","80.7"
"Sun May 28 21:01:00 CEST 2023","0.0","0.0","3.3247504","50.0","78.18"
"Sun May 28 21:06:00 CEST 2023","0.0","0.0","3.3215005","50.0","78.18"
"Sun May 28 21:11:00 CEST 2023","0.0","0.0","3.3172505","50.0","78.18"
"Sun May 28 21:16:00 CEST 2023","0.0","0.0","3.3140006","50.0","78.18"
"Sun May 28 21:21:00 CEST 2023","0.0","0.0","3.3070838","50.0","78.18"
"Sun May 28 21:26:00 CEST 2023","0.0","0.0","3.300167","50.0","78.18"
"Sun May 28 21:31:00 CEST 2023","0.0","0.0","3.2922504","50.0","78.18"
"Sun May 28 21:36:00 CEST 2023","0.0","0.0","3.283417","50.0","78.18"
"Sun May 28 21:41:00 CEST 2023","0.0","0.0","3.2745836","50.0","78.18"
"Sun May 28 21:46:00 CEST 2023","0.0","0.0","3.2647502","50.0","78.18"
"Sun May 28 21:52:00 CEST 2023","0.0","0.0","3.2385004","50.0","78.18"
"Sun May 28 21:57:00 CEST 2023","0.0","0.0","3.2112503","50.0","78.18"
"Sun May 28 22:02:00 CEST 2023","0.0","0.0","3.1850004","50.0","74.01"
"Sun May 28 22:07:00 CEST 2023","0.0","0.0","3.1622505","50.0","74.01"
"Sun May 28 22:12:00 CEST 2023","0.0","0.0","3.1395006","50.0","74.01"
"Sun May 28 22:17:00 CEST 2023","0.0","0.0","3.1167507","50.0","74.01"
"Sun May 28 22:22:00 CEST 2023","0.0","0.0","3.0986674","50.0","74.01"
"Sun May 28 22:27:00 CEST 2023","0.0","0.0","3.0795841","50.0","74.01"
"Sun May 28 22:32:00 CEST 2023","0.0","0.0","3.0615008","50.0","74.01"
"Sun May 28 22:37:00 CEST 2023","0.0","0.0","3.0436676","50.0","74.01"
"Sun May 28 22:42:00 CEST 2023","0.0","0.0","3.0258343","50.0","74.01"
"Sun May 28 22:47:00 CEST 2023","0.0","0.0","3.007001","50.0","74.01"
"Sun May 28 22:52:00 CEST 2023","0.0","0.0","2.991251","50.0","74.01"
"Sun May 28 22:57:00 CEST 2023","0.0","0.0","2.974501","50.0","74.01"
"Sun May 28 23:02:00 CEST 2023","0.0","0.0","2.958751","50.0","69.5"
"Sun May 28 23:07:00 CEST 2023","0.0","0.0","2.936751","50.0","69.5"
"Sun May 28 23:12:00 CEST 2023","0.0","0.0","2.9147508","50.0","69.5"
"Sun May 28 23:17:00 CEST 2023","0.0","0.0","2.8917508","50.0","69.5"
"Sun May 28 23:22:00 CEST 2023","0.0","0.0","2.8680007","50.0","69.5"
"Sun May 28 23:27:00 CEST 2023","0.0","0.0","2.8442507","50.0","69.5"
"Sun May 28 23:33:00 CEST 2023","0.0","0.0","2.8205006","50.0","69.5"
"Sun May 28 23:38:00 CEST 2023","0.0","0.0","2.801584","50.0","69.5"
"Sun May 28 23:43:00 CEST 2023","0.0","0.0","2.7826674","50.0","69.5"
"Sun May 28 23:48:00 CEST 2023","0.0","0.0","2.7627506","50.0","69.5"
"Sun May 28 23:53:00 CEST 2023","0.0","0.0","2.7451673","50.0","69.5"
"Sun May 28 23:58:00 CEST 2023","0.0","0.0","2.727584","50.0","69.5"
"Mon May 29 00:03:00 CEST 2023","0.0","0.0","2.7100005","50.0","59.23"
"Mon May 29 00:08:00 CEST 2023","0.0","0.0","2.6930006","50.0","59.23"
"Mon May 29 00:13:00 CEST 2023","0.0","0.001","2.6750007","50.0","59.23"
"Mon May 29 00:18:00 CEST 2023","0.0","0.0","2.6580007","50.0","59.23"
"Mon May 29 00:23:00 CEST 2023","0.0","0.0","2.6346674","50.0","59.23"
"Mon May 29 00:29:00 CEST 2023","0.0","0.0","2.612334","50.0","59.23"
"Mon May 29 00:34:00 CEST 2023","0.0","0.0","2.5900006","50.0","59.23"
"Mon May 29 00:39:00 CEST 2023","0.0","0.0","2.5660007","50.0","59.23"
"Mon May 29 00:44:00 CEST 2023","0.0","0.0","2.5420008","50.0","59.23"
"Mon May 29 00:49:00 CEST 2023","0.0","0.0","2.5180008","50.0","59.23"
"Mon May 29 00:54:00 CEST 2023","0.0","0.0","2.5016675","50.0","59.23"
"Mon May 29 00:59:00 CEST 2023","0.0","0.0","2.486334","50.0","59.23"
"Mon May 29 01:04:00 CEST 2023","0.0","0.0","2.4710007","50.0","53.9"
"Mon May 29 01:09:00 CEST 2023","0.0","0.0","2.456084","50.0","53.9"
"Mon May 29 01:14:00 CEST 2023","0.0","0.0","2.4411674","50.0","53.9"
"Mon May 29 01:20:00 CEST 2023","0.0","0.0","2.4252508","50.0","53.9"
"Mon May 29 01:25:00 CEST 2023","0.0","0.0","2.4087508","50.0","53.9"
"Mon May 29 01:30:00 CEST 2023","0.0","0.0","2.3912508","50.0","53.9"
"Mon May 29 01:35:00 CEST 2023","0.0","0.0","2.3747509","50.0","53.9"
"Mon May 29 01:40:00 CEST 2023","0.0","0.0","2.3529174","50.0","53.9"
"Mon May 29 01:45:00 CEST 2023","0.0","0.0","2.331084","50.0","53.9"
"Mon May 29 01:50:00 CEST 2023","0.0","0.0","2.3082507","50.0","53.9"
"Mon May 29 01:55:00 CEST 2023","0.0","0.0","2.286334","50.0","53.9"
"Mon May 29 02:00:00 CEST 2023","0.0","0.0","2.2644174","50.0","51.82"
"Mon May 29 02:05:00 CEST 2023","0.0","0.0","2.2425008","50.0","51.82"
"Mon May 29 02:10:00 CEST 2023","0.0","0.0","2.2254174","50.0","51.82"
"Mon May 29 02:15:00 CEST 2023","0.0","0.0","2.208334","50.0","51.82"
"Mon May 29 02:21:00 CEST 2023","0.0","0.0","2.1912506","50.0","51.82"
"Mon May 29 02:26:00 CEST 2023","0.0","0.0","2.175334","50.0","51.82"
"Mon May 29 02:31:00 CEST 2023","0.0","0.0","2.1604173","50.0","51.82"
"Mon May 29 02:36:00 CEST 2023","0.0","0.0","2.1455007","50.0","51.82"
"Mon May 29 02:41:00 CEST 2023","0.0","0.0","2.1287506","50.0","51.82"
"Mon May 29 02:46:00 CEST 2023","0.0","0.0","2.1110005","50.0","51.82"
"Mon May 29 02:51:00 CEST 2023","0.0","0.0","2.0942504","50.0","51.82"
"Mon May 29 02:56:00 CEST 2023","0.0","0.0","2.0793338","50.0","51.82"
"Mon May 29 03:01:00 CEST 2023","0.0","0.0","2.0644171","50.0","43.81"
"Mon May 29 03:06:00 CEST 2023","0.0","0.0","2.0495005","50.0","43.81"
"Mon May 29 03:11:00 CEST 2023","0.0","0.0","2.0338337","50.0","43.81"
"Mon May 29 03:16:00 CEST 2023","0.0","0.0","2.018167","50.0","43.81"
"Mon May 29 03:22:00 CEST 2023","0.0","0.0","2.0025003","50.0","43.81"
"Mon May 29 03:27:00 CEST 2023","0.0","0.0","1.9862503","50.0","43.81"
"Mon May 29 03:32:00 CEST 2023","0.0","0.0","1.9700003","50.0","43.81"
"Mon May 29 03:37:00 CEST 2023","0.0","0.0","1.9537503","50.0","43.81"
"Mon May 29 03:42:00 CEST 2023","0.0","0.0","1.943167","50.0","43.81"
"Mon May 29 03:47:00 CEST 2023","0.0","0.0","1.9325837","50.0","43.81"
"Mon May 29 03:52:00 CEST 2023","0.0","0.0","1.9220004","50.0","43.81"
"Mon May 29 03:57:00 CEST 2023","0.0","0.0","1.9115838","50.0","43.81"
"Mon May 29 04:02:00 CEST 2023","0.27808332","0.0","1.8282504","50.35","31.86"
"Mon May 29 04:07:00 CEST 2023","0.2770833","0.0","1.744917","50.699997","31.86"
"Mon May 29 04:12:00 CEST 2023","0.27608332","0.0","1.6615837","51.049995","31.86"
"Mon May 29 04:17:00 CEST 2023","0.27608332","0.0","1.5782503","51.399994","31.86"
"Mon May 29 04:22:00 CEST 2023","0.27608332","0.0","1.4949169","51.749992","31.86"
"Mon May 29 04:27:00 CEST 2023","0.28216666","0.0","1.4115835","52.09999","31.86"
"Mon May 29 04:32:00 CEST 2023","0.28216666","0.0","1.3282502","52.44999","31.86"
"Mon May 29 04:37:00 CEST 2023","0.28216666","0.0","1.2449168","52.799988","31.86"
"Mon May 29 04:43:00 CEST 2023","0.27983332","0.0","1.1615834","53.149986","31.86"
"Mon May 29 04:48:00 CEST 2023","0.27983332","0.0","1.07825","53.499985","31.86"
"Mon May 29 04:53:00 CEST 2023","0.27983332","0.0","0.99491674","53.849983","31.86"
"Mon May 29 04:58:00 CEST 2023","0.27566665","0.0","0.9115834","54.19998","31.86"
"Mon May 29 05:03:00 CEST 2023","0.27566665","0.0","0.8282501","54.54998","34.91"
"Mon May 29 05:08:00 CEST 2023","0.27566665","0.0","0.7449168","54.89998","34.91"
"Mon May 29 05:13:00 CEST 2023","0.27549997","0.0","0.6615835","55.249977","34.91"
"Mon May 29 05:18:00 CEST 2023","0.2765","0.0","0.57825017","55.599976","34.91"
"Mon May 29 05:23:00 CEST 2023","0.27549997","0.0","0.49491683","55.949974","34.91"
"Mon May 29 05:28:00 CEST 2023","0.27558333","0.0","0.41158348","56.299973","34.91"
"Mon May 29 05:33:00 CEST 2023","0.27558333","0.0","0.32825014","56.64997","34.91"
"Mon May 29 05:38:00 CEST 2023","0.27558333","0.0","0.2449168","56.99997","34.91"
"Mon May 29 05:43:00 CEST 2023","0.28691664","0.0","0.16158345","57.349968","34.91"
"Mon May 29 05:49:00 CEST 2023","0.28691664","0.0","0.07825012","57.699966","34.91"
"Mon May 29 05:54:00 CEST 2023","0.29199988","0.0","0.0","58.049965","34.91"
"Mon May 29 05:59:00 CEST 2023","0.36499998","0.0","0.0","58.399963","34.91"
"Mon May 29 06:04:00 CEST 2023","0.366","0.0","0.0","58.74996","38.02"
"Mon May 29 06:09:00 CEST 2023","0.36499998","0.0","0.0","59.09996","38.02"
"Mon May 29 06:14:00 CEST 2023","0.36233333","0.0","0.0","59.44996","38.02"
"Mon May 29 06:19:00 CEST 2023","0.36233333","0.0","0.0","59.799957","38.02"
"Mon May 29 06:24:00 CEST 2023","0.21337757","0.0","0.0","60.0","38.02"
"Mon May 29 06:29:00 CEST 2023","0.008918196","0.0","0.0","60.0","38.02"
"Mon May 29 06:34:00 CEST 2023","0.009918183","0.0","0.0","60.0","38.02"
"Mon May 29 06:39:00 CEST 2023","0.008918196","0.0","0.0","60.0","38.02"
"Mon May 29 06:44:00 CEST 2023","0.013418198","0.0","0.0","60.0","38.02"
"Mon May 29 06:49:00 CEST 2023","0.013418198","0.0","0.0","60.0","38.02"
"Mon May 29 06:54:00 CEST 2023","0.013418198","0.0","0.0","60.0","38.02"
"Mon May 29 06:59:00 CEST 2023","0.014751524","0.0","0.0","60.0","38.02"
"Mon May 29 07:04:00 CEST 2023","0.01475","0.0","0.0","60.0","58.71"
"Mon May 29 07:10:00 CEST 2023","0.01475","0.0","0.0","60.0","58.71"
"Mon May 29 07:15:00 CEST 2023","0.010666667","0.0","0.0","60.0","58.71"
"Mon May 29 07:20:00 CEST 2023","0.010666667","0.0","0.0","60.0","58.71"
"Mon May 29 07:25:00 CEST 2023","0.011666667","0.0","0.0","60.0","58.71"
"Mon May 29 07:30:00 CEST 2023","0.0","0.0","0.0","60.0","58.71"
"Mon May 29 07:35:00 CEST 2023","0.0","0.0","0.0","60.0","58.71"
"Mon May 29 07:40:00 CEST 2023","0.0","0.0","0.001","60.0","58.71"
"Mon May 29 07:45:00 CEST 2023","0.0025833328","0.001","0.0","60.0","58.71"
"Mon May 29 07:50:00 CEST 2023","0.003583333","0.002","0.0","60.0","58.71"
"Mon May 29 07:55:00 CEST 2023","0.003583333","0.0","0.0","60.0","58.71"
"Mon May 29 08:00:00 CEST 2023","0.0","0.0","0.0","60.0","29.92"
"Mon May 29 08:05:00 CEST 2023","0.0","0.0","0.003","60.0","29.92"
"Mon May 29 08:10:00 CEST 2023","0.0","0.0","0.007999999","60.0","29.92"
"Mon May 29 08:15:00 CEST 2023","0.0","0.0","0.012","60.0","29.92"
"Mon May 29 08:20:00 CEST 2023","0.0","0.0","0.017","60.0","29.92"
"Mon May 29 08:26:00 CEST 2023","0.0","0.0","0.024","60.0","29.92"
"Mon May 29 08:31:00 CEST 2023","0.0","0.010583333","0.0020000003","60.0","29.92"
"Mon May 29 08:36:00 CEST 2023","0.0","0.0","0.013583333","60.0","29.92"
"Mon May 29 08:41:00 CEST 2023","0.06841667","5.83333E-4","0.0","60.0","29.92"
"Mon May 29 08:46:00 CEST 2023","0.1145","0.0","0.0","60.0","29.92"
"Mon May 29 08:51:00 CEST 2023","0.1075","0.016","0.0","60.0","29.92"
"Mon May 29 08:56:00 CEST 2023","0.1865","0.0","0.0","60.0","29.92"
"Mon May 29 09:01:00 CEST 2023","0.37016666","0.0","0.0","60.0","0.01"
"Mon May 29 09:06:00 CEST 2023","0.20916666","0.007","0.0","60.0","0.01"
"Mon May 29 09:11:00 CEST 2023","0.12416667","0.011","0.0","60.0","0.01"
"Mon May 29 09:16:00 CEST 2023","0.09025","0.0","0.0","60.0","0.01"
"Mon May 29 09:21:00 CEST 2023","0.09725","0.015","0.0","60.0","0.01"
"Mon May 29 09:27:00 CEST 2023","0.08325","0.007","0.0","60.0","0.01"
"Mon May 29 09:32:00 CEST 2023","0.08291667","0.012","0.0","60.0","0.01"
"Mon May 29 09:37:00 CEST 2023","0.08291667","0.02","0.0","60.0","0.01"
"Mon May 29 09:42:00 CEST 2023","0.08291667","0.023","0.0","60.0","0.01"
"Mon May 29 09:47:00 CEST 2023","0.0","0.026833333","0.083333336","60.0","0.01"
"Mon May 29 09:52:00 CEST 2023","0.0","0.030833334","0.16666667","60.0","0.01"
"Mon May 29 09:57:00 CEST 2023","0.0","0.038833328","0.25","60.0","0.01"
"Mon May 29 10:02:00 CEST 2023","0.0","0.03983333","0.33333334","60.0","-2.1"
"Mon May 29 10:07:00 CEST 2023","0.0","0.024833329","0.4166667","60.0","-2.1"
"Mon May 29 10:12:00 CEST 2023","0.0","0.037833333","0.5","60.0","-2.1"
"Mon May 29 10:17:00 CEST 2023","0.0","0.049833335","0.5833333","60.0","-2.1"
"Mon May 29 10:22:00 CEST 2023","0.0","0.051833324","0.6666666","60.0","-2.1"
"Mon May 29 10:27:00 CEST 2023","0.0","0.05483333","0.74999994","60.0","-2.1"
"Mon May 29 10:32:00 CEST 2023","0.0","0.074833326","0.83333325","60.0","-2.1"
"Mon May 29 10:37:00 CEST 2023","0.0","0.07583333","0.91666657","60.0","-2.1"
"Mon May 29 10:43:00 CEST 2023","0.0","0.079833336","0.9999999","60.0","-2.1"
"Mon May 29 10:48:00 CEST 2023","0.0","0.087916665","1.0833333","60.0","-2.1"
"Mon May 29 10:53:00 CEST 2023","0.0","0.08691666","1.1666666","60.0","-2.1"
"Mon May 29 10:58:00 CEST 2023","0.0","0.08291667","1.25","60.0","-2.1"
"Mon May 29 11:03:00 CEST 2023","0.0","0.092","1.3333334","60.0","-15.0"
"Mon May 29 11:08:00 CEST 2023","0.0","0.09499999","1.4166667","60.0","-15.0"
"Mon May 29 11:13:00 CEST 2023","0.0","0.08699999","1.5000001","60.0","-15.0"
"Mon May 29 11:18:00 CEST 2023","0.0","0.09883333","1.5833335","60.0","-15.0"
"Mon May 29 11:23:00 CEST 2023","0.0","0.095833324","1.6666669","60.0","-15.0"
"Mon May 29 11:28:00 CEST 2023","0.0","0.09183333","1.7500002","60.0","-15.0"
"Mon May 29 11:33:00 CEST 2023","0.0","0.10791666","1.8333336","60.0","-15.0"
"Mon May 29 11:39:00 CEST 2023","0.0","0.10391667","1.916667","60.0","-15.0"
"Mon May 29 11:44:00 CEST 2023","0.0","0.10391667","2.0000002","60.0","-15.0"
"Mon May 29 11:49:00 CEST 2023","0.0","0.10491667","2.0833335","60.0","-15.0"
"Mon May 29 11:54:00 CEST 2023","0.0","0.10091666","2.1666667","60.0","-15.0"
"Mon May 29 11:59:00 CEST 2023","0.0","0.10591667","2.25","60.0","-15.0"
"Mon May 29 12:04:00 CEST 2023","0.0","0.11491666","2.3333333","60.0","-51.99"
"Mon May 29 12:09:00 CEST 2023","0.0","0.12791666","2.4166665","60.0","-51.99"
"Mon May 29 12:14:00 CEST 2023","0.0","0.12291666","2.4999998","60.0","-51.99"
"Mon May 29 12:20:00 CEST 2023","0.0","0.11591666","2.583333","60.0","-51.99"
"Mon May 29 12:25:00 CEST 2023","0.0","0.13491666","2.6666663","60.0","-51.99"
"Mon May 29 12:30:00 CEST 2023","0.0","0.16991666","2.7499995","60.0","-51.99"
"Mon May 29 12:35:00 CEST 2023","0.0","0.20083332","2.8333328","60.0","-51.99"
